,,Ratio of Market demand,,,,,,,,,,,,,,,,,,,,,,,,,,GHG emissions by Sector all in tonnes of c02 eq,,,,,,,,,,,Primary Energy,,,,,,
Entity,Year,"('Petrol', 'Econ')","('Petrol', 'Mid')","('Petrol', 'Lux')","('Adv Petrol', 'Econ')","('Adv Petrol', 'Mid')","('Adv Petrol', 'Lux')","('Diesel', 'Econ')","('Diesel', 'Mid')","('Diesel', 'Lux')","('Adv Diesel', 'Econ')","('Adv Diesel', 'Mid')","('Adv Diesel', 'Lux')","('CNG', 'Econ')","('CNG', 'Mid')","('CNG', 'Lux')","('Hybrid', 'Econ')","('Hybrid', 'Mid')","('Hybrid', 'Lux')","('Electric', 'Econ')","('Electric', 'Mid')","('Electric', 'Lux')","('Bikes', 'Econ')","('Bikes', 'Lux')","('Electric Bikes', 'Adv Econ')","('Electric Bikes', 'Adv Lux')",Transport_x(only co2 emissions),Agriculture,Land-use change and forestry,Waste,Industry,Manufacturing and construction,Transport_y(by sector billions tonnes,Electricity and heat,Buildings,Fugitive emissions,Other fuel combustion,Aviation and shipping,Fossil fuels (% equivalent primary energy),Renewables (% equivalent primary energy),Fossil fuels (% electricity),Renewables (% electricity),fossil_demand,ev_demand,ev_savings
Sweden,2005,0.1204,0.5098,0.2853,0,0,0,0.0005,0.0221,0.0282,0,0,0,0,0,0,0,0.0006,0.0001,0,0,0,0.0086,0.0245,0,0,20989999.77,7519999.981,-11319999.69,2529999.971,3400000.095,11090000.15,21579999.92,11779999.73,4210000.038,50000.00075,1799999.952,8149999.619,35.93149948,34.73209,2.992581606,51.00842285,0.9994,0,0
Sweden,2006,0.1264,0.5072,0.2688,0,0,0,0.0005,0.0282,0.0311,0,0,0,0,0,0,0,0.001,0.0002,0,0,0,0.0105,0.0262,0,0,21110000.61,7389999.866,-11289999.96,2440000.057,3500000,10180000.31,21709999.08,12069999.69,3509999.99,50000.00075,1590000.033,8710000.038,39.08570862,32.33127975,3.656664371,49.53663635,0.9989,0,0
Sweden,2007,0.1318,0.4974,0.2508,0,0,0,0.0009,0.041,0.0374,0,0,0,0,0,0,0,0.0016,0.0003,0,0,0,0.0116,0.0272,0,0,21260000.23,7389999.866,-11260000.23,2240000.01,3230000.019,10220000.27,21860000.61,10399999.62,3259999.99,50000.00075,1690000.057,8649999.619,37.42179871,34.59902954,2.971588373,52.05792236,0.9981,0,0
Sweden,2008,0.1383,0.4922,0.2331,0,0,0,0.0016,0.0515,0.0403,0,0,0,0,0,0,0,0.0023,0.0004,0,0,0,0.0124,0.0281,0,0,20809999.47,7519999.981,-11210000.04,1960000.038,3220000.029,9720000.267,21420000.08,10779999.73,2900000.095,50000.00075,1570000.052,8930000.305,36.12889481,36.92847061,3.073839426,54.34948349,0.9975,0,0
Sweden,2009,0.1408,0.4854,0.2219,0,0,0,0.0018,0.0619,0.0439,0,0,0,0,0,0,0,0.0028,0.0004,0,0,0,0.0122,0.0289,0,0,20290000.92,7199999.809,-11119999.89,1860000.014,2809999.943,7239999.771,20889999.39,11020000.46,2609999.895,59999.99866,1490000.01,8989999.771,37.01405334,39.14199066,3.380133152,58.06659698,0.9968,0,0
Sweden,2010,0.1472,0.5068,0.1633,0,0,0,0.0022,0.081,0.05,0,0,0,0,0,0,0,0.0032,0.0004,0,0,0,0.0178,0.0282,0,0,20670000.08,7320000.172,-10979999.54,1750000,3009999.99,9319999.695,21260000.23,13670000.08,2740000.01,79999.99821,1549999.952,8399999.619,36.91480637,38.35144424,5.753600597,55.37823486,0.9965,0,0
Sweden,2011,0.1626,0.5397,0.1001,0,0,0,0.0025,0.0894,0.0461,0,0,0,0,0,0,0,0.0031,0.0004,0,0,0,0.0242,0.0319,0,0,20370000.84,7369999.886,-22280000.69,1629999.995,2750000,8979999.542,20969999.31,10979999.54,2660000.086,59999.99866,1460000.038,7780000.21,34.09233856,39.86112595,3.783994675,56.02628326,0.9965,0,0
Sweden,2012,0.1639,0.5228,0.0978,0,0,0,0.0025,0.0925,0.0461,0,0,0,0,0,0,0.0001,0.0036,0.0005,0,0,0.0001,0.0335,0.0366,0,0,19350000.38,7199999.809,-22250000,1509999.99,2730000.019,8250000,19930000.31,10399999.62,2509999.99,59999.99866,1460000.038,7570000.172,30.86972809,43.30573654,2.459381104,59.11955261,0.9957,0.0001,1943.356471
Sweden,2013,0.1661,0.4785,0.0737,0.0117,0.0343,0.0055,0.0026,0.0936,0.0454,0.0002,0.0064,0.0032,0,0,0,0.0001,0.004,0.0005,0,0,0.0001,0.0344,0.0349,0.0024,0.0025,18850000.38,7250000,-22239999.77,1429999.948,2569999.933,7789999.962,19430000.31,10029999.73,2240000.01,50000.00075,1460000.038,7539999.962,32.61202621,38.95484924,2.533381224,53.98974609,0.9905,0.005,95153.96457
Sweden,2014,0.179,0.4656,0.0595,0.0129,0.0343,0.0045,0.0029,0.1005,0.0475,0.0002,0.0069,0.0034,0,0,0,0.0001,0.0044,0.0005,0,0,0.0001,0.0374,0.0353,0.0026,0.0026,18360000.61,7440000.057,-22170000.08,1320000.052,2599999.905,7329999.924,18979999.54,9729999.542,2109999.895,50000.00075,1340000.033,7710000.038,31.63280869,40.64850235,1.906782627,55.79778671,0.9899,0.0053,98300.84174
Sweden,2015,0.1918,0.4502,0.0478,0.0144,0.0343,0.0037,0.0033,0.1073,0.0493,0.0002,0.0074,0.0036,0,0,0,0.0001,0.0049,0.0005,0,0,0.0001,0.0403,0.0354,0.0029,0.0027,18409999.85,7400000.095,-22200000.76,1230000.019,2670000.076,7550000.191,19049999.24,9619999.886,2069999.933,39999.99911,1220000.029,8039999.962,30.25060081,46.59962463,1.943748593,63.2131691,0.989,0.0057,106104.1447
Switzerland,2004,0.1912,0.4299,0.211,0,0,0,0.0019,0.0439,0.0303,0,0,0,0,0,0,0,0,0,0,0,0,0.0592,0.0326,0,0,16489999.77,5760000.229,-2359999.895,949999.9881,3019999.981,5800000.191,16969999.31,3970000.029,16709999.08,300000.0119,980000.0191,3500000,50.60232925,28.43650055,4.465361595,53.13431549,1,0,0
Switzerland,2005,0.1898,0.4221,0.2075,0,0,0,0.0026,0.0531,0.0342,0,0,0,0,0,0,0,0,0,0,0,0,0.0575,0.0333,0,0,16569999.69,5849999.905,-2359999.895,939999.9976,3170000.076,5769999.981,17049999.24,4070000.172,17239999.77,289999.9917,800000.0119,3589999.914,53.82315063,27.37746811,4.993120193,54.26008224,1.0001,0,0
Switzerland,2006,0.1883,0.4116,0.2032,0,0,0,0.0033,0.0627,0.0395,0,0,0,0,0,0,0,0,0,0,0,0,0.0567,0.0348,0,0,16700000.76,5869999.886,-2359999.895,949999.9881,3250000,6150000.095,17170000.08,4179999.828,16370000.84,280000.0012,660000.0262,3779999.971,52.55475616,26.0491848,4.854283333,50.32147217,1.0001,0,0
Switzerland,2007,0.188,0.4018,0.1977,0,0,0,0.0039,0.0726,0.0445,0,0,0,0,0,0,0,0.0004,0.0002,0,0,0,0.0552,0.0357,0,0,17040000.92,5829999.924,-2359999.895,930000.0072,3369999.886,6030000.21,17510000.23,3839999.914,14550000.19,270000.0107,629999.9952,3970000.029,48.70322418,29.71197701,4.444120884,53.85713959,0.9994,0,0
Switzerland,2008,0.1906,0.3906,0.189,0,0,0,0.0046,0.083,0.0487,0,0,0,0,0,0,0,0.0008,0.0003,0,0,0,0.0548,0.0376,0,0,17450000.76,5949999.809,-2359999.895,920000.0167,3410000.086,6050000.191,17930000.31,3940000.057,15470000.27,259999.9905,660000.0262,4250000,50.14317703,29.24944115,4.422348499,54.29652405,0.9989,0,0
Switzerland,2009,0.1935,0.379,0.1826,0,0,0,0.0052,0.093,0.0532,0,0,0,0,0,0,0.0002,0.0013,0.0004,0,0,0,0.0544,0.0372,0,0,17239999.77,5860000.134,-2359999.895,899999.9762,3339999.914,5519999.981,17709999.08,3660000.086,15239999.77,259999.9905,649999.9762,4079999.924,50.53629303,28.93271065,4.39465189,54.24921036,0.9981,0,0
Switzerland,2010,0.1954,0.3682,0.1773,0,0,0,0.0056,0.1028,0.0571,0,0,0,0,0,0,0.0004,0.0017,0.0004,0,0,0,0.0521,0.0393,0,0,17180000.31,5849999.905,-2359999.895,889999.9857,3480000.019,5739999.771,17639999.39,3829999.924,16399999.62,270000.0107,620000.0048,4269999.981,49.8882637,29.88256836,4.86729908,55.09500504,0.9978,0,0
Switzerland,2011,0.2037,0.3542,0.1662,0,0,0,0.0059,0.1141,0.0613,0,0,0,0,0,0,0.0004,0.002,0.0004,0,0,0.0001,0.0514,0.0403,0,0,16979999.54,5789999.962,-2210000.038,879999.9952,3500000,5380000.114,17430000.31,3650000.095,13109999.66,259999.9905,610000.0143,4579999.924,50.07643127,28.44281769,5.136936665,52.47444534,0.9971,0.0001,1702.938476
Switzerland,2012,0.2017,0.3411,0.1609,0,0,0,0.0069,0.1257,0.069,0,0,0,0,0,0,0.0004,0.0023,0.0003,0,0,0.0002,0.0517,0.0397,0,0,17129999.16,5699999.809,-2210000.038,870000.0048,3440000.057,5440000.057,17579999.92,3619999.886,14439999.58,250000,569999.9928,4650000.095,48.90001297,31.85407829,4.998400211,57.86446762,0.9967,0.0002,3437.343064
Switzerland,2013,0.1936,0.309,0.1392,0.0138,0.0222,0.0101,0.007,0.1288,0.0718,0.0005,0.0088,0.005,0,0,0,0.0005,0.0026,0.0003,0,0,0.0003,0.0453,0.0352,0.0034,0.0026,17079999.92,5710000.038,-2210000.038,860000.0143,3480000.019,5510000.229,17530000.69,3740000.01,15300000.19,239999.9946,579999.9833,4670000.076,49.96133041,30.98779678,4.928926945,57.75753021,0.9903,0.0063,108657.9819
Switzerland,2014,0.198,0.2985,0.1287,0.0146,0.022,0.0096,0.0075,0.1404,0.0795,0.0005,0.0097,0.0056,0,0,0,0.0005,0.0029,0.0003,0,0.0001,0.0004,0.0422,0.0332,0.0033,0.0025,16920000.08,5730000.019,-2210000.038,839999.9738,3519999.981,5369999.886,17360000.61,3609999.895,11989999.77,230000.0042,469999.9988,4760000.229,46.65736389,32.27639008,4.683681488,56.50167465,0.99,0.0063,107672.7278
Switzerland,2015,0.2015,0.2871,0.1187,0.0155,0.0219,0.0091,0.008,0.1524,0.0877,0.0006,0.0106,0.0063,0,0,0,0.0006,0.0033,0.0003,0,0.0001,0.0005,0.0391,0.0311,0.0033,0.0024,16200000.76,5659999.847,-2210000.038,829999.9833,3359999.895,5150000.095,16620000.84,3119999.886,12859999.66,230000.0042,509999.9905,4920000.076,48.78223038,33.16260147,5.009656906,62.00484085,0.9896,0.0063,103132.5837
Turkey,2004,0.1955,0.4653,0.016,0,0,0,0.0097,0.0304,0.0021,0,0,0,0.0382,0.0908,0.0031,0,0,0,0,0,0,0.1043,0.0447,0,0,35740001.68,36000000,-42959999.08,16420000.08,20250000,58909999.85,36529998.78,73940002.44,33009998.32,4780000.21,9140000.343,6099999.905,86.30830383,13.69169235,69.25074005,30.73067093,1.0001,0,0
Turkey,2005,0.1823,0.3961,0.014,0,0,0,0.014,0.0433,0.0029,0,0,0,0.0591,0.1284,0.0046,0,0,0,0,0,0,0.1066,0.0486,0,0,36939998.63,36659999.85,-42959999.08,16850000.38,22450000.76,55229999.54,37779998.78,81389999.39,36409999.85,5449999.809,9220000.267,6650000.095,88.58141327,11.41858292,75.40303802,24.54237366,0.9999,0,0
Turkey,2006,0.1744,0.3488,0.0124,0,0,0,0.0204,0.0571,0.004,0,0,0,0.0692,0.1384,0.0049,0,0,0,0,0,0,0.1146,0.0557,0,0,41650001.53,37630001.07,-42959999.08,17379999.16,25350000.38,63419998.17,42580001.83,90459999.08,38130001.07,5829999.924,9850000.381,6090000.153,88.52263641,11.45692062,74.69158173,25.25388718,0.9999,0,0
Turkey,2007,0.1764,0.2999,0.0112,0,0,0,0.024,0.0712,0.005,0,0,0,0.0867,0.1474,0.0055,0,0,0,0,0,0,0.1125,0.06,0,0,47450000.76,37139999.39,-42959999.08,17649999.62,27209999.08,63270000.46,48439998.63,106970001.2,41069999.69,7719999.79,10789999.96,6170000.076,91.20825195,8.779489517,80.90625763,19.03173828,0.9998,0,0
Turkey,2008,0.1657,0.2606,0.0098,0,0,0,0.028,0.0831,0.0059,0,0,0,0.1039,0.1634,0.0062,0,0,0,0,0,0,0.109,0.0643,0,0,44669998.17,35619998.93,-42959999.08,17719999.31,29200000.76,37720001.22,45619998.93,114529998.8,54650001.53,8189999.58,14140000.34,6039999.962,91.77336884,8.21159935,82.61234283,17.34754181,0.9999,0,0
Turkey,2009,0.1557,0.2335,0.0088,0,0,0,0.033,0.0916,0.0067,0,0,0,0.1165,0.1748,0.0066,0,0,0,0,0,0,0.1042,0.0686,0,0,44259998.32,37619998.93,-42959999.08,17809999.47,31350000.38,41819999.69,45209999.08,112529998.8,52750000,7909999.847,13460000.04,5170000.076,91.0701828,8.923343658,80.37625122,19.57835197,1,0,0
Turkey,2010,0.1537,0.2067,0.0078,0,0,0,0.0409,0.11,0.0085,0,0,0,0.1396,0.1878,0.0071,0,0,0,0,0,0,0.0791,0.0587,0,0,43389999.39,36380001.07,-42959999.08,18139999.39,35630001.07,48909999.85,44319999.69,113080001.8,52040000.92,7989999.771,13949999.81,4849999.905,87.71426392,12.28002834,73.56185913,26.37914848,0.9999,0,0
Turkey,2011,0.1389,0.1587,0.0061,0,0,0,0.0599,0.1244,0.0117,0,0,0,0.1663,0.19,0.0073,0,0,0,0,0,0,0.1083,0.0283,0,0,44000000,37119998.93,-59669998.17,18440000.53,37459999.08,52310001.37,44939998.63,123489997.9,55159999.85,8750000,15390000.34,3990000.01,88.07262421,11.91378212,74.61667633,25.32824135,0.9999,0,0
Turkey,2012,0.132,0.1427,0.0057,0,0,0,0.0674,0.1405,0.0119,0,0,0,0.1758,0.19,0.0076,0,0,0,0,0,0,0.0969,0.0294,0,0,51060001.37,40630001.07,-59669998.17,18079999.92,38180000.31,54319999.69,52130001.07,127290000.9,57540000.92,9050000.191,11369999.89,3700000.048,87.41842651,12.52276611,72.71408844,27.23215103,0.9999,0,0
Turkey,2013,0.1069,0.1063,0.0042,0.0079,0.008,0.0003,0.0672,0.1566,0.013,0.0046,0.0105,0.0009,0.1986,0.1901,0.0082,0,0,0,0,0,0,0.0802,0.0286,0.006,0.002,57200000.76,44700000.76,-59669998.17,16739999.77,40880001.07,46669998.17,58439998.63,121349998.5,51869998.93,8029999.733,10779999.73,6949999.809,86.38037109,13.31322193,71.05293274,28.82523918,0.9921,0.008,461243.8324
Turkey,2014,0.0911,0.0845,0.0033,0.0068,0.0064,0.0003,0.07,0.1844,0.0149,0.0049,0.0125,0.001,0.2204,0.1853,0.0087,0,0,0,0,0,0,0.0692,0.029,0.0053,0.0021,60930000.31,45200000.76,-59669998.17,16590000.15,42119998.93,48169998.17,62180000.31,139029998.8,50229999.54,9779999.733,11409999.85,11109999.66,90.12123108,9.769227028,78.97357941,20.88749504,0.9927,0.0074,454197.6451
Turkey,2015,0.0764,0.0667,0.0026,0.0057,0.0051,0.0002,0.0715,0.2147,0.0169,0.005,0.0147,0.0012,0.2402,0.1764,0.009,0,0,0,0,0,0,0.0582,0.0287,0.0046,0.0021,72510002.14,46029998.78,-59669998.17,16969999.31,41000000,50810001.37,73949996.95,134240005.5,55029998.78,5090000.153,8909999.847,13479999.54,85.86218262,14.06381321,67.84550476,31.95694923,0.9932,0.0067,489143.188
UK,2004,0.3378,0.3774,0.08,0,0,0,0.0057,0.1351,0.0405,0,0,0,0.0004,0.0004,0.0001,0,0.0001,0,0,0,0,0.0074,0.0151,0,0,125980003.4,53860000.61,-10930000.31,50900001.53,24250000,58310001.37,129330001.8,240210006.7,104809997.6,12310000.42,5909999.847,40400001.53,90.16269684,1.608394623,74.50470734,3.592356682,0.9999,0,0
UK,2005,0.3303,0.3707,0.0774,0,0,0,0.007,0.1467,0.0454,0,0,0,0.0004,0.0004,0.0001,0,0.0002,0.0001,0,0,0,0.0066,0.0149,0,0,127199996.9,53259998.32,-10930000.31,48220001.22,24549999.24,55250000,130529998.8,244110000.6,100370002.7,11199999.81,6489999.771,42799999.24,89.82596588,1.924692988,73.45517731,4.253727913,0.9999,0,0
UK,2006,0.3238,0.3604,0.0765,0,0,0,0.0086,0.1561,0.0515,0,0,0,0.0004,0.0005,0.0001,0,0.0004,0.0001,0,0,0,0.0066,0.0151,0,0,128850006.1,52290000.92,-10930000.31,45060001.37,24639999.39,54520000.46,132179992.7,249570007.3,96099998.47,10470000.27,5659999.847,44139999.39,90.21209717,2.116309166,74.46877289,4.560309887,0.9996,0,0
UK,2007,0.3174,0.3503,0.0756,0,0,0,0.0101,0.1652,0.0575,0,0,0,0.0004,0.0004,0.0001,0,0.0007,0.0003,0,0,0,0.0067,0.0153,0,0,129550003.1,51259998.32,-10930000.31,41819999.69,25719999.31,53580001.83,132919998.2,243160003.7,91879997.25,9539999.962,5300000.191,44119998.93,91.01329041,2.422110081,77.30901337,4.961728096,0.999,0,0
UK,2008,0.3112,0.3403,0.0747,0,0,0,0.0117,0.1741,0.0634,0,0,0,0.0004,0.0004,0.0001,0,0.001,0.0004,0,0,0,0.0067,0.0156,0,0,122739997.9,50770000.46,-10930000.31,37240001.68,24879999.16,52299999.24,126050003.1,232800003.1,96769996.64,8810000.42,5190000.057,46529998.78,91.55446625,2.912039042,79.01641846,5.632217407,0.9986,0,0
UK,2009,0.3123,0.3297,0.0684,0,0,0,0.0137,0.1853,0.0659,0,0,0,0.0004,0.0004,0.0001,0.0001,0.0012,0.0004,0,0,0,0.0065,0.0156,0,0,118319999.7,49389999.39,-10930000.31,33180000.31,22430000.31,43259998.32,121550003.1,204789993.3,91900001.53,8729999.542,3579999.924,44020000.46,88.84127045,3.545404911,73.13296509,6.700346947,0.9983,0,0
UK,2010,0.3133,0.3145,0.0649,0,0,0,0.0153,0.1983,0.0693,0,0,0,0.0004,0.0004,0.0001,0.0002,0.0016,0.0004,0,0,0,0.0064,0.0149,0,0,116849998.5,49790000.92,-10930000.31,28450000.76,23520000.46,45040000.92,120040000.9,209850006.1,102809997.6,7789999.962,4030000.21,41240001.68,89.69248199,3.659129858,75.39310455,6.852248669,0.9978,0,0
UK,2011,0.3017,0.2864,0.0577,0,0,0,0.0216,0.2301,0.0785,0,0,0,0.0003,0.0003,0.0001,0.0003,0.0021,0.0004,0,0,0,0.0063,0.0142,0,0,115400001.5,49590000.15,-9310000.42,26250000,21309999.47,40310001.37,118510002.1,198190002.4,83129997.25,7119999.886,3980000.019,43580001.83,87.35843658,4.89112711,70.12852478,9.56899929,0.9972,0,0
UK,2012,0.2983,0.2741,0.0548,0,0,0,0.023,0.2423,0.0832,0,0,0,0.0003,0.0003,0.0001,0.0003,0.0028,0.0004,0,0,0.0001,0.0054,0.0146,0,0,114910003.7,49380001.07,-9310000.42,24629999.16,21069999.69,40349998.47,117940002.4,212520004.3,91389999.39,6880000.114,4380000.114,41099998.47,86.78067017,5.453806877,67.56555939,11.33580971,0.9964,0.0001,11532.51743
UK,2013,0.2722,0.246,0.0467,0.0197,0.0177,0.0034,0.0236,0.2394,0.0834,0.0016,0.0166,0.0058,0.0004,0.0003,0.0001,0.0004,0.0036,0.0004,0,0,0.0001,0.0046,0.0126,0.0003,0.0009,114169998.2,49599998.47,-9310000.42,20930000.31,21590000.15,41060001.37,117180000.3,196809997.6,92830001.83,6780000.21,4380000.114,41009998.32,85.2774353,6.954725742,63.68334579,14.85242176,0.9941,0.0013,149301.8787
UK,2014,0.2652,0.2358,0.0426,0.0199,0.0175,0.0032,0.0258,0.2521,0.0892,0.0018,0.0175,0.0063,0.0004,0.0003,0.0001,0.0005,0.0045,0.0004,0,0,0.0001,0.0042,0.0115,0.0003,0.0009,115639999.4,50680000.31,-9310000.42,18379999.16,22049999.24,40740001.68,118699996.9,171720001.2,78669998.17,6699999.809,4030000.21,41069999.69,83.73983002,8.877188683,60.05719757,19.08405113,0.9934,0.0013,151330.7824
UK,2015,0.2575,0.2253,0.0388,0.0201,0.0173,0.003,0.028,0.2644,0.095,0.0019,0.0186,0.0069,0.0005,0.0003,0.0001,0.0006,0.0056,0.0004,0,0,0.0002,0.0038,0.0105,0.0003,0.0008,118819999.7,50799999.24,-9310000.42,17299999.24,22069999.69,39349998.47,121860000.6,151169998.2,82599998.47,6940000.057,4219999.79,40659999.85,81.03944397,10.97662067,52.46493912,24.60014725,0.992,0.0013,155711.6931
USA,2004,0,0.0936,0.8821,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0027,0.0008,0,0,0,0.0008,0.0199,0,0,1788670044,372859985.4,-400350006.1,158529998.8,199029998.8,515450012.2,1842000000,2754540039,596640014.6,236710006.7,56520000.46,142559997.6,87.36530304,4.101511478,71.77799988,8.258766174,0.9964,0,0
USA,2005,0,0.0933,0.8787,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0037,0.0018,0,0,0,0.0007,0.0216,0,0,1807719971,371769989,-400700012.2,156440002.4,204419998.2,481140014.6,1861920044,2803760010,578880004.9,239039993.3,55470001.22,152929992.7,87.37587738,4.219231129,72.37273407,8.27626133,0.9943,0,0
USA,2006,0,0.095,0.8734,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0047,0.0028,0,0,0,0.0006,0.0235,0,0,1806020020,375399993.9,-400619995.1,154350006.1,208389999.4,500010009.8,1861329956,2734979980,523429992.7,242410003.7,60509998.32,159800003.1,86.84645081,4.678860664,71.63478088,8.91971302,0.9925,0,0
USA,2007,0,0.0975,0.8672,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0062,0.0035,0,0,0,0.0005,0.0251,0,0,1806369995,378980011,-400190002.4,152339996.3,221720001.2,489980011,1862030029,2801709961,555320007.3,249149993.9,56240001.68,169669998.2,87.11636353,4.373008728,72.59879303,7.960738659,0.9903,0,0
USA,2008,0,0.1014,0.8583,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0073,0.004,0,0,0,0.0007,0.0283,0,0,1708270020,377600006.1,-399769989,150220001.2,208910003.7,478519989,1761589966,2731600098,562809997.6,258600006.1,53979999.54,155529998.8,86.32917786,5.004550457,71.68444061,8.7050457,0.9887,0,0
USA,2009,0.0002,0.1049,0.8535,0,0,0,0,0,0,0,0,0,0,0,0,0.0002,0.0083,0.0044,0,0,0,0.0007,0.0279,0,0,1622550049,371690002.4,-400799987.8,147449996.9,190550003.1,410850006.1,1674020020,2499979980,557739990.2,255649993.9,50459999.08,142470001.2,85.22385406,5.80000639,69.6938858,10.01787758,0.9872,0,0
USA,2010,0.0005,0.1067,0.8481,0,0,0,0,0,0,0,0,0,0,0,0,0.0003,0.0091,0.0048,0,0,0,0.0007,0.0297,0,0,1679770020,373600006.1,-401000000,148270004.3,204589996.3,469899993.9,1733130005,2620929932,552169982.9,272440002.4,52110000.61,150210006.7,85.44165802,5.840554714,70.55556488,9.807312012,0.9857,0,0
USA,2011,0.0026,0.1082,0.8409,0,0,0,0,0,0,0,0,0,0,0,0,0.0004,0.0098,0.0056,0,0.0001,0,0.0008,0.0316,0,0,1633589966,374929992.7,-417649993.9,139229995.7,217000000,439100006.1,1686209961,2499530029,529049987.8,295859985.4,48700000.76,147009994.5,84.54357147,6.897319317,68.7261734,11.87153625,0.9841,0.0001,165998.3707
USA,2012,0.0048,0.1105,0.833,0,0,0,0,0,0,0,0,0,0,0,0,0.0005,0.011,0.0066,0,0.0004,0,0.0009,0.0323,0,0,1597530029,371850006.1,-417869995.1,140309997.6,210149993.9,441920013.4,1650089966,2370169922,466350006.1,313570007.3,46709999.08,120510002.1,84.60689545,6.886333942,69.22280121,11.65385056,0.9815,0.0004,651056.558
USA,2013,0.0056,0.1054,0.7736,0.0004,0.0074,0.0548,0,0,0,0,0,0,0,0,0,0.0006,0.0117,0.0074,0,0.0005,0,0.0008,0.0298,0.0001,0.0021,1646939941,370940002.4,-417880004.9,136429992.7,209350006.1,438239990.2,1701510010,2388770020,535270019.5,320890014.6,50770000.46,119430000.3,84.42266846,7.134616375,68.18599701,12.30379009,0.9778,0.0027,4547696.709
USA,2014,0.0069,0.1073,0.7684,0.0005,0.0076,0.055,0,0,0,0,0,0,0,0,0,0.0007,0.0126,0.0083,0,0.0006,0,0.0008,0.0292,0.0001,0.0021,1639849976,370820007.3,-417890014.6,136100006.1,219360000.6,440619995.1,1694599976,2386489990,552640014.6,348000000,48779998.78,120069999.7,84.34583282,7.262890816,67.78327179,12.66298103,0.9757,0.0028,4705934.131
USA,2015,0.0086,0.1091,0.7625,0.0006,0.0079,0.0554,0,0,0,0,0,0,0,0,0,0.0008,0.0136,0.0093,0,0.0007,0,0.0008,0.0286,0.0001,0.002,1700050049,370070007.3,-416959991.5,135199996.9,221220001.2,437190002.4,1756630005,2243239990,518710022,351160003.7,48740001.68,125639999.4,84.10907745,7.468742847,67.43492889,12.92948818,0.9735,0.0028,4889717.655
Ukraine,2004,0.1875,0.2335,0.4003,0,0,0,0.0033,0.0702,0.0385,0,0,0,0.0017,0.0018,0.0006,0,0.0012,0.0003,0,0,0,0.0539,0.0073,0,0,31170000.08,33799999.24,-24389999.39,12090000.15,7820000.172,96569999.69,31899999.62,128910003.7,42240001.68,12020000.46,5150000.095,1129999.995,82.68470764,2.141607285,45.68495941,6.469958782,0.9986,0,0
Ukraine,2005,0.1957,0.2356,0.3865,0,0,0,0.0034,0.0709,0.039,0,0,0,0.0021,0.0021,0.0006,0,0.0015,0.0006,0,0,0,0.0533,0.0087,0,0,30590000.15,31590000.15,-24309999.47,12220000.27,8739999.771,75449996.95,31340000.15,138979995.7,38400001.53,12279999.73,8359999.657,1129999.995,82.59812927,2.211732149,45.5542717,6.665233612,0.9979,0,0
Ukraine,2006,0.2001,0.2339,0.3751,0,0,0,0.0049,0.0745,0.0388,0,0,0,0.0023,0.0023,0.0006,0,0.0018,0.0009,0,0,0,0.0553,0.0093,0,0,30229999.54,30840000.15,-24399999.62,12369999.89,9600000.381,82019996.64,30989999.77,138729995.7,44130001.07,11229999.54,4659999.847,1009999.99,82.57118225,2.263283014,46.58524323,6.681628227,0.9971,0,0
Ukraine,2007,0.2018,0.2345,0.3681,0,0,0,0.0058,0.0776,0.0394,0,0,0,0.0026,0.0025,0.0004,0,0.0023,0.0011,0,0,0,0.0554,0.0086,0,0,39950000.76,30399999.62,-24450000.76,12600000.38,11289999.96,84099998.47,40830001.83,140009994.5,39159999.85,11159999.85,4210000.038,860000.0143,82.64360809,1.836031079,47.45147705,5.334495068,0.9967,0,0
Ukraine,2008,0.2046,0.2381,0.3545,0,0,0,0.0057,0.0798,0.0402,0,0,0,0.0029,0.0027,0.0004,0,0.0026,0.0013,0,0,0,0.0583,0.009,0,0,39919998.17,31069999.69,-24520000.46,12569999.69,11050000.19,75750000,40799999.24,137300003.1,38939998.63,10800000.19,4429999.828,800000.0119,82.35803986,2.132999897,47.21215439,6.138037205,0.9962,0,0
Ukraine,2009,0.2106,0.2343,0.3479,0,0,0,0.0068,0.0818,0.0405,0,0,0,0.0034,0.0031,0.0004,0.0002,0.0031,0.0014,0,0,0,0.0573,0.0092,0,0,33419998.17,28479999.54,-24440000.53,12670000.08,6159999.847,56340000.15,34189998.63,120739997.9,35590000.15,9229999.542,4150000.095,730000.0191,80.7506485,2.547624588,45.25829315,6.979650497,0.9953,0,0
Ukraine,2010,0.2125,0.2333,0.3411,0,0,0,0.008,0.0834,0.0403,0,0,0,0.0038,0.0034,0.0004,0.0003,0.0035,0.0016,0,0,0,0.0592,0.0093,0,0,33909999.85,28610000.61,-24479999.54,12819999.69,7239999.771,61470001.22,34680000.31,130070007.3,37500000,10819999.69,4329999.924,829999.9833,80.74910736,2.610059977,45.6950264,7.091109276,0.9947,0,0
